Year,City,Sport,Discipline,NOC,Event,Gender,Medal,Country,Latitude,Longitude
1992,Albertville,Skiing,Alpine Skiing,SWE,giant slalom,W,Gold,Sweden,45.6634,6.3738
1992,Albertville,Skiing,Cross Country S,SWE,10km pursuit,M,Bronze,Sweden,45.6634,6.3738
1992,Albertville,Ice Hockey,Ice Hockey,TCH,ice hockey,M,Bronze,Czechoslovakia,45.6634,6.3738
1992,Albertville,Skating,Figure skating,TCH,individual,M,Bronze,Czechoslovakia,45.6634,6.3738
1992,Albertville,Skiing,Ski Jumping,TCH,K120 team (90m),M,Bronze,Czechoslovakia,45.6634,6.3738
1992,Albertville,Skating,Figure skating,USA,individual,M,Silver,United States,45.6634,6.3738
1992,Albertville,Skating,Figure skating,USA,individual,W,Bronze,United States,45.6634,6.3738
1992,Albertville,Skating,Figure skating,USA,individual,W,Gold,United States,45.6634,6.3738
1992,Albertville,Skating,Short Track S.,USA,3000m relay,W,Silver,United States,45.6634,6.3738
1992,Albertville,Skating,Short Track S.,USA,500m,W,Gold,United States,45.6634,6.3738
1992,Albertville,Skating,Speed skating,USA,1000m,W,Gold,United States,45.6634,6.3738
1992,Albertville,Skating,Speed skating,USA,500m,W,Gold,United States,45.6634,6.3738
1992,Albertville,Skiing,Alpine Skiing,USA,downhill,W,Silver,United States,45.6634,6.3738
1992,Albertville,Skiing,Alpine Skiing,USA,giant slalom,W,Silver,United States,45.6634,6.3738
1992,Albertville,Skiing,Freestyle Ski.,USA,moguls,M,Bronze,United States,45.6634,6.3738
1992,Albertville,Skiing,Freestyle Ski.,USA,moguls,W,Gold,United States,45.6634,6.3738
1994,Lillehammer,Skating,Short Track S.,AUS,5000m relay,M,Bronze,Australia,61.1232,10.4741
1994,Lillehammer,Luge,Luge,AUT,singles,M,Silver,Austria,61.1232,10.4741
1994,Lillehammer,Luge,Luge,AUT,singles,W,Bronze,Austria,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,AUT,1500m,W,Gold,Austria,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,AUT,3000m,W,Silver,Austria,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,AUT,giant slalom,M,Bronze,Austria,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,AUT,slalom,M,Gold,Austria,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,AUT,slalom,W,Silver,Austria,61.1232,10.4741
1994,Lillehammer,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Bronze,Austria,61.1232,10.4741
1994,Lillehammer,Skiing,Ski Jumping,AUT,K120 team (90m),M,Bronze,Austria,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,BLR,7.5km,W,Silver,Belarus,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,BLR,1000m,M,Silver,Belarus,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,CAN,15km,W,Gold,Canada,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,CAN,7.5km,W,Gold,Canada,61.1232,10.4741
1994,Lillehammer,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Silver,Canada,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,CAN,individual,M,Silver,Canada,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,CAN,pairs,X,Bronze,Canada,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,CAN,1000m,M,Bronze,Canada,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,CAN,1000m,W,Silver,Canada,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,CAN,3000m relay,W,Silver,Canada,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,CAN,500m,W,Silver,Canada,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,CAN,downhill,M,Bronze,Canada,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,CAN,aerials,M,Bronze,Canada,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,CAN,aerials,M,Silver,Canada,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,CAN,moguls,M,Gold,Canada,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,CHN,individual,W,Bronze,China,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,CHN,500m,W,Silver,China,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,CHN,1000m,W,Bronze,China,61.1232,10.4741
1994,Lillehammer,Ice Hockey,Ice Hockey,FIN,ice hockey,M,Bronze,Finland,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,FIN,30km,W,Bronze,Finland,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,FIN,30km mass start,M,Bronze,Finland,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze,Finland,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,FIN,50km,M,Silver,Finland,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,FIN,5km,W,Bronze,Finland,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,FRA,15km,W,Silver,France,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,FRA,4x7.5km relay,M,Bronze,France,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,FRA,4x7.5km relay,W,Bronze,France,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,FRA,individual,M,Bronze,France,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,FRA,moguls,M,Bronze,France,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,GBR,ice dancing,X,Bronze,United Kingdom,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,GBR,500m,M,Bronze,United Kingdom,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,GER,10km,M,Silver,Germany,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,GER,15km,W,Bronze,Germany,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,GER,20km,M,Bronze,Germany,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,GER,20km,M,Silver,Germany,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,GER,4x7.5km relay,M,Gold,Germany,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,GER,4x7.5km relay,W,Silver,Germany,61.1232,10.4741
1994,Lillehammer,Bobsleigh,Bobsleigh,GER,four-man,M,Bronze,Germany,61.1232,10.4741
1994,Lillehammer,Bobsleigh,Bobsleigh,GER,four-man,M,Gold,Germany,61.1232,10.4741
1994,Lillehammer,Luge,Luge,GER,doubles,X,Bronze,Germany,61.1232,10.4741
1994,Lillehammer,Luge,Luge,GER,singles,M,Gold,Germany,61.1232,10.4741
1994,Lillehammer,Luge,Luge,GER,singles,W,Silver,Germany,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,GER,1000m,W,Silver,Germany,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,GER,1500m,W,Bronze,Germany,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,GER,3000m,W,Bronze,Germany,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,GER,5000m,W,Gold,Germany,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,GER,5000m,W,Silver,Germany,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,GER,500m,W,Bronze,Germany,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,GER,downhill,W,Gold,Germany,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,GER,giant slalom,M,Gold,Germany,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,GER,giant slalom,W,Silver,Germany,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,GER,super-G,M,Gold,Germany,61.1232,10.4741
1994,Lillehammer,Skiing,Ski Jumping,GER,K120 individual (90m),M,Gold,Germany,61.1232,10.4741
1994,Lillehammer,Skiing,Ski Jumping,GER,K120 team (90m),M,Gold,Germany,61.1232,10.4741
1994,Lillehammer,Skiing,Ski Jumping,GER,K90 individual (70m),M,Bronze,Germany,61.1232,10.4741
1994,Lillehammer,Bobsleigh,Bobsleigh,ITA,two-man,M,Bronze,Italy,61.1232,10.4741
1994,Lillehammer,Luge,Luge,ITA,doubles,X,Gold,Italy,61.1232,10.4741
1994,Lillehammer,Luge,Luge,ITA,doubles,X,Silver,Italy,61.1232,10.4741
1994,Lillehammer,Luge,Luge,ITA,singles,M,Bronze,Italy,61.1232,10.4741
1994,Lillehammer,Luge,Luge,ITA,singles,W,Gold,Italy,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,ITA,5000m relay,M,Gold,Italy,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,ITA,500m,M,Silver,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,ITA,downhill,W,Bronze,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,ITA,giant slalom,W,Gold,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,ITA,slalom,M,Silver,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,ITA,super-G,W,Bronze,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,ITA,10km pursuit,M,Bronze,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,ITA,15km mass start,W,Gold,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,ITA,30km,W,Gold,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,ITA,4x10km relay,M,Gold,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,ITA,4x5km relay,W,Bronze,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,ITA,5km,W,Silver,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,ITA,Combined 10km + 15km pursuit,M,Bronze,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,ITA,Combined 5km + 10km pursuit,W,Bronze,Italy,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,ITA,Combined 5km + 10km pursuit,W,Silver,Italy,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,JPN,5000m,W,Bronze,Japan,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,JPN,500m,M,Bronze,Japan,61.1232,10.4741
1994,Lillehammer,Skiing,Nordic Combined,JPN,individual,M,Silver,Japan,61.1232,10.4741
1994,Lillehammer,Skiing,Nordic Combined,JPN,Team,M,Gold,Japan,61.1232,10.4741
1994,Lillehammer,Skiing,Ski Jumping,JPN,K120 team (90m),M,Silver,Japan,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,KAZ,10km pursuit,M,Silver,Kazakhstan,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,KAZ,50km,M,Gold,Kazakhstan,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,KAZ,Combined 10km + 15km pursuit,M,Silver,Kazakhstan,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,KOR,1000m,M,Gold,"Korea, South",61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,KOR,1000m,M,Silver,"Korea, South",61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,KOR,1000m,W,Bronze,"Korea, South",61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,KOR,1000m,W,Gold,"Korea, South",61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,KOR,3000m relay,W,Gold,"Korea, South",61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,KOR,500m,M,Gold,"Korea, South",61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,NED,10000m,M,Bronze,Netherlands,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,NED,1500m,M,Bronze,Netherlands,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,NED,1500m,M,Silver,Netherlands,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,NED,5000m,M,Bronze,Netherlands,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,NOR,10000m,M,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,NOR,10000m,M,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,NOR,1500m,M,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,NOR,5000m,M,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,NOR,5000m,M,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,NOR,alpine combined,M,Bronze,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,NOR,alpine combined,M,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,NOR,alpine combined,M,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,NOR,downhill,M,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,NOR,super-G,M,Bronze,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,NOR,10km pursuit,M,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,NOR,30km,W,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,NOR,30km mass start,M,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,NOR,30km mass start,M,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,NOR,4x10km relay,M,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,NOR,4x5km relay,W,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,NOR,50km,M,Bronze,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,NOR,Combined 10km + 15km pursuit,M,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,NOR,aerials,W,Bronze,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,NOR,moguls,W,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Nordic Combined,NOR,individual,M,Bronze,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Nordic Combined,NOR,individual,M,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Nordic Combined,NOR,Team,M,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Ski Jumping,NOR,K120 individual (90m),M,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Gold,Norway,61.1232,10.4741
1994,Lillehammer,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Silver,Norway,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,RUS,10km,M,Bronze,Russia,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,RUS,10km,M,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,RUS,20km,M,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,RUS,4x7.5km relay,M,Silver,Russia,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,RUS,4x7.5km relay,W,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,RUS,ice dancing,X,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,RUS,ice dancing,X,Silver,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,RUS,individual,M,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,RUS,pairs,X,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,RUS,pairs,X,Silver,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,RUS,1000m,M,Bronze,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,RUS,1500m,W,Silver,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,RUS,3000m,W,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,RUS,500m,M,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,RUS,500m,M,Silver,Russia,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,RUS,super-G,W,Silver,Russia,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,RUS,15km mass start,W,Bronze,Russia,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,RUS,15km mass start,W,Silver,Russia,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,RUS,4x5km relay,W,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,RUS,5km,W,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Skiing,Cross Country S,RUS,Combined 5km + 10km pursuit,W,Gold,Russia,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,RUS,moguls,M,Silver,Russia,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,RUS,moguls,W,Bronze,Russia,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,SLO,alpine combined,W,Bronze,Slovenia,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,SLO,slalom,M,Bronze,Slovenia,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,SLO,slalom,W,Bronze,Slovenia,61.1232,10.4741
1994,Lillehammer,Bobsleigh,Bobsleigh,SUI,four-man,M,Silver,Switzerland,61.1232,10.4741
1994,Lillehammer,Bobsleigh,Bobsleigh,SUI,two-man,M,Gold,Switzerland,61.1232,10.4741
1994,Lillehammer,Bobsleigh,Bobsleigh,SUI,two-man,M,Silver,Switzerland,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,SUI,alpine combined,W,Silver,Switzerland,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,SUI,giant slalom,M,Silver,Switzerland,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,SUI,giant slalom,W,Bronze,Switzerland,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,SUI,slalom,W,Gold,Switzerland,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,SUI,aerials,M,Gold,Switzerland,61.1232,10.4741
1994,Lillehammer,Skiing,Nordic Combined,SUI,Team,M,Bronze,Switzerland,61.1232,10.4741
1994,Lillehammer,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Gold,Sweden,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,SWE,alpine combined,W,Gold,Sweden,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,SWE,aerials,W,Silver,Sweden,61.1232,10.4741
1994,Lillehammer,Biathlon,Biathlon,UKR,7.5km,W,Bronze,Ukraine,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,UKR,individual,W,Gold,Ukraine,61.1232,10.4741
1994,Lillehammer,Skating,Figure skating,USA,individual,W,Silver,United States,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,USA,3000m relay,W,Bronze,United States,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,USA,5000m relay,M,Silver,United States,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,USA,500m,W,Bronze,United States,61.1232,10.4741
1994,Lillehammer,Skating,Short Track S.,USA,500m,W,Gold,United States,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,USA,1000m,M,Gold,United States,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,USA,1000m,W,Gold,United States,61.1232,10.4741
1994,Lillehammer,Skating,Speed skating,USA,500m,W,Gold,United States,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,USA,downhill,M,Gold,United States,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,USA,downhill,W,Silver,United States,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,USA,super-G,M,Silver,United States,61.1232,10.4741
1994,Lillehammer,Skiing,Alpine Skiing,USA,super-G,W,Gold,United States,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,USA,moguls,W,Silver,United States,61.1232,10.4741
1994,Lillehammer,Skiing,Freestyle Ski.,UZB,aerials,W,Gold,Uzbekistan,61.1232,10.4741
1998,Nagano,Skiing,Alpine Skiing,AUS,slalom,W,Bronze,Australia,36.5798,138.1657
1998,Nagano,Luge,Luge,AUT,singles,W,Bronze,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,alpine combined,M,Bronze,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,alpine combined,M,Gold,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,downhill,M,Bronze,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,giant slalom,M,Gold,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,giant slalom,M,Silver,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,giant slalom,W,Silver,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,slalom,M,Bronze,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,M,Gold,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,M,Silver,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,W,Bronze,Austria,36.5798,138.1657
1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,W,Silver,Austria,36.5798,138.1657
1998,Nagano,Skiing,Cross Country S,AUT,10km pursuit,M,Silver,Austria,36.5798,138.1657
1998,Nagano,Skiing,Cross Country S,AUT,50km,M,Bronze,Austria,36.5798,138.1657
1998,Nagano,Skiing,Ski Jumping,AUT,K120 team (90m),M,Bronze,Austria,36.5798,138.1657
1998,Nagano,Skiing,Ski Jumping,AUT,K90 individual (70m),M,Bronze,Austria,36.5798,138.1657
1998,Nagano,Skiing,Snowboard,AUT,giant-slalom,W,Bronze,Austria,36.5798,138.1657
1998,Nagano,Skating,Speed skating,BEL,5000m,M,Bronze,Belgium,36.5798,138.1657
1998,Nagano,Biathlon,Biathlon,BLR,20km,M,Bronze,Belarus,36.5798,138.1657
1998,Nagano,Skiing,Freestyle Ski.,BLR,aerials,M,Bronze,Belarus,36.5798,138.1657
1998,Nagano,Biathlon,Biathlon,BUL,15km,W,Gold,Bulgaria,36.5798,138.1657
1998,Nagano,Bobsleigh,Bobsleigh,CAN,two-man,M,Gold,Canada,36.5798,138.1657
1998,Nagano,Curling,Curling,CAN,curling,M,Silver,Canada,36.5798,138.1657
1998,Nagano,Curling,Curling,CAN,curling,W,Gold,Canada,36.5798,138.1657
1998,Nagano,Ice Hockey,Ice Hockey,CAN,ice hockey,W,Silver,Canada,36.5798,138.1657
1998,Nagano,Skating,Figure skating,CAN,individual,M,Silver,Canada,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CAN,1000m,M,Bronze,Canada,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CAN,3000m relay,W,Bronze,Canada,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CAN,5000m relay,M,Gold,Canada,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CAN,500m,W,Gold,Canada,36.5798,138.1657
1998,Nagano,Skating,Speed skating,CAN,1000m,W,Bronze,Canada,36.5798,138.1657
1998,Nagano,Skating,Speed skating,CAN,500m,M,Bronze,Canada,36.5798,138.1657
1998,Nagano,Skating,Speed skating,CAN,500m,M,Silver,Canada,36.5798,138.1657
1998,Nagano,Skating,Speed skating,CAN,500m,W,Gold,Canada,36.5798,138.1657
1998,Nagano,Skating,Speed skating,CAN,500m,W,Silver,Canada,36.5798,138.1657
1998,Nagano,Skiing,Snowboard,CAN,giant-slalom,M,Gold,Canada,36.5798,138.1657
1998,Nagano,Skating,Figure skating,CHN,individual,W,Bronze,China,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CHN,1000m,M,Silver,China,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CHN,1000m,W,Silver,China,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CHN,3000m relay,W,Silver,China,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CHN,5000m relay,M,Bronze,China,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CHN,500m,M,Silver,China,36.5798,138.1657
1998,Nagano,Skating,Short Track S.,CHN,500m,W,Silver,China,36.5798,138.1657
1998,Nagano,Skiing,Freestyle Ski.,CHN,aerials,W,Silver,China,36.5798,138.1657
1998,Nagano,Ice Hockey,Ice Hockey,CZE,ice hockey,M,Gold,Czech Republic,36.5798,138.1657
1998,Nagano,Skiing,Cross Country S,CZE,5km,W,Silver,Czech Republic,36.5798,138.1657
1998,Nagano,Skiing,Cross Country S,CZE,Combined 5km + 10km pursuit,W,Bronze,Czech Republic,36.5798,138.1657
1998,Nagano,Curling,Curling,DEN,curling,W,Silver,Denmark,36.5798,138.1657
1998,Nagano,Biathlon,Biathlon,FIN,10km,M,Bronze,Finland,36.5798,138.1657
1998,Nagano,Ice Hockey,Ice Hockey,FIN,ice hockey,M,Bronze,Finland,36.5798,138.1657
1998,Nagano,Ice Hockey,Ice Hockey,FIN,ice hockey,W,Bronze,Finland,36.5798,138.1657
1998,Nagano,Skiing,Cross Country S,FIN,10km pursuit,M,Bronze,Finland,36.5798,138.1657
